id,geonameid,name,asciiname,alternatenames,latitude,longitude,featureclass,featurecode,countrycode,cc2,admin1code,admin2code,admin3code,admin4code,population,elevation,dem,timezone,modificationdate
2837656,338832,Dire Dawa,Dire Dawa,"D'ire Daua,DIR,Daredawa,Dirdabo,Dirdabò,Dire Daba,Dire Daua,Dire Dawa,Dire Dewa,Dire-Daoua,Direaoua,Diredavy,Dirediua,Diré-Daoua,Dirē Dawa,D’ire Daua,dile dawa,dyrt dawa,Диредавы,דירה דאווה,ديرة داوا,ድሬዳዋ,디레 다와",9.59306,41.86611,P,PPLA,ET,,48,,,,252279,,1204,Africa/Addis_Ababa,2015-09-05
2224459,3682385,Floridablanca,Floridablanca,"Florida,Floridablanca",7.06222,-73.08644,P,PPL,CO,,26,68276,,,252267,,928,America/Bogota,2018-04-18
1545651,2034655,Suihua,Suihua,"Chui-hua,Chŭi-huá,Pei-lin-tzu,Pei-t'uan-lin-tzu,Pei-t’uan-lin-tzu,Suej-chua,Suejkhua,Sui-hoa-chhi,Sui-hoà-chhī,Sui-hua-chen,Sui-hua-hsien,Sui-hwa,Suihua,Suihua Shi,Sujkhua,Tuy Hoa,Tuy Hóa,sayhwa,ssu-ihwa si,sui hua,sui hua shi,Суејхуа,Суйхуа,سایهوا,سوئہوا,綏化,綏化市,绥化,绥化市,쑤이화 시",46.63954,126.99508,P,PPLA2,CN,,08,,,,252245,,183,Asia/Shanghai,2013-04-03
784609,3470353,Barueri,Barueri,"Baruehri,Barueri,Tambore,Tamboré,ba lu ai li,barueri,baruyeri,Баруери,Баруері,Баруэри,বারুয়েরি,バルエリ,巴魯埃里",-23.51056,-46.87611,P,PPL,BR,,27,3505708,,,251994,,729,America/Sao_Paulo,2012-08-03
4571652,140044,Borūjerd,Borujerd,"Borudzherd,Borujerd,Borūjerd,Burujird,Būrūjīrd,brwjrd,bwrwjyrd,Боруджерд,بروجرد,بوروجيرد",33.8973,48.7516,P,PPLA2,IR,,23,,,,251958,,1574,Asia/Tehran,2014-09-04
2477616,2911293,Eimsbüttel,Eimsbuettel,"Ajmsbitel,Ajmsbjuttel',Arrondissement dEimsbuettel,Arrondissement dEimsbüttel,Bezirk Eimsbuettel,Bezirk Eimsbüttel,Distretto di Eimsbuettel,Distretto di Eimsbüttel,Eimbueddel,Eimbüddel,Eimsbuettel,Eimsbüttel,Hamburg-Eimsbuettel,Hamburg-Eimsbüttel,ai mu si bi te er qu,Аймсбюттель,Ајмсбител,艾姆斯比特尔区",53.57416,9.95679,P,PPLX,DE,,04,00,02000,02000000,251907,,16,Europe/Berlin,2017-09-18
1765591,8533133,Liupanshui,Liupanshui,"LPF,Lek-buang-cui,Liou-pchan-suej,Liou-pchan-šuej,Lio̍k-poâⁿ-chúi-chhī,Liupanshui,Ljupan'shuj,Luc Ban Thuy,Lĕ̤k-buàng-cūi,Lục Bàn Thủy,liu pan shui,liu pan shui shi,lyupansu-i si,lywbanshyw,lywpanshay,lywpanshwyy,Люпаньшуй,ليوبانشيو,لیوپانشای,لیوپانشوئی,六盘水市,六盤水,六盤水市,류판수이 시",26.59444,104.83333,P,PPL,CN,,18,,,,251900,,1799,Asia/Shanghai,2014-02-10
4525059,32767,Qarchak,Qarchak,"Qarchak,qrchk,قرچك",35.42867,51.57544,P,PPL,IR,,26,,,,251834,,966,Asia/Tehran,2012-12-04
7297794,3928245,Santiago de Surco,Santiago de Surco,"Santiago de Surco,Surco",-12.13588,-77.00742,P,PPLX,PE,,15,1501,150140,,251648,,92,America/Lima,2016-01-07
760964,3446682,Taubaté,Taubate,"Taubate,Taubatea,Taubatė,Tava yvate,Táva yvate,ta'ubate,tao ba te,taubate,tea ba te,Таубате,টাউবাটে,เตาบาเต,タウバテ,陶巴特",-23.02639,-45.55528,P,PPLA2,BR,,27,3554102,,,251641,,589,America/Sao_Paulo,2012-03-10
1478633,1799629,Nanyang,Nanyang,"Lam-iong-chhi,Lâm-iông-chhī,NNY,Nam Duong,Nam Dương,Nan'jan,Nan-jang,Nan-yang-shih,Nang-iong,Nanjang,Nanyan,Nanyang,Nanyang i Henan,Nenyang shehiri,Nàng-iòng,nan yang,nan yang shi,nan-yang si,Наньян,Нанјанг,نانیانگ، ہینان,南阳市,南陽,南陽市,난양 시",32.99472,112.53278,P,PPL,CN,,09,,,,251532,,131,Asia/Shanghai,2012-01-18
7417026,1690039,San Fernando,San Fernando,"Dakbayan sa San Fernando,Kota San Fernando,Lungsod ng San Fernando,San Fernando,San Fernando Lakanbalen,San-Fernando,Santo Rosario,Siyudad na San Fernando,Urbs Sancti Ferdinandi,sanferunando,sanpeleunando,sheng fei er nan duo,Сан Фернандо,Сан-Фернандо,سان فرنانڈو، پامپانگا,サンフェルナンド,圣费尔南多,산페르난도",15.03425,120.68445,P,PPLA,PH,,03,50,035416000,,251248,,10,Asia/Manila,2017-12-13
5758892,3523908,Los Reyes Acaquilpan,Los Reyes Acaquilpan,"Los Reyes,Los Reyes Acaquilpan,Los Reyes La Paz,Reyes,Reyes la Paz",19.36357,-98.97707,P,PPLA2,MX,,15,070,,,251168,,2240,America/Mexico_City,2016-12-03
9021869,153220,Morogoro,Morogoro,"Gorad Maragora,Mkoa wa Morogoro,Morogoras,Morogoro,Moronkoro,Mrogoro,Murogoro,mo luo ge luo,mologolo,morogoro,mwrwghwrw,mwrwgwrw,Μορογκόρο,Горад Марагора,Морогоро,موروغورو,موروگورو,モロゴロ,莫罗戈罗,모로고로",-6.82102,37.66122,P,PPLA,TZ,,10,0505,0505042,,250902,,504,Africa/Dar_es_Salaam,2016-07-26
776581,3462315,Governador Valadares,Governador Valadares,"Figueira,GVR,Gov. Valadares,Governador Valadares,Governador Valadaresas,Governador Valadaris,Governador-Valadares,Governador-Valadaris,Valadares,gobeleunadoleuballadaleseu,gobhernador bhaladaresa,ko wer na dor wa la da ris,wa la da li si zhou zhang shi,Говернадор Валадарес,Говернадор Валадарис,Говернадор-Валадарес,Говернадор-Валадарис,Գովերնադոր Վալադարիս,গোভের্নাডোর্ ভালাডারেস,โกเวร์นาโดร์วาลาดาริส,ゴベルナドール・バラダレス,瓦拉達里斯州長市,고베르나도르발라다레스",-18.85111,-41.94944,P,PPL,BR,,15,3127701,,,250878,,169,America/Sao_Paulo,2012-08-03
3808721,1254360,Tirupati,Tirupati,"TIR,Tirumala - Tirupati,Tirumalai,Tirupati,di lu pa di,tirumala,tirupati,tirupatih,tiruppati,trwpty,tyrwpaty,tyrwpty,Тирупати,Тірупаті,تروپتی,تیروپاتی,تیروپتی,तिरुपति,तिरुपतिः,तिरुपती,तिरुप्पति,তিরুমালা,ତିରୁପତି,திருப்பதி,తిరుపతి,తిరుమల,ತಿರುಪತಿ,蒂鲁帕蒂",13.63551,79.41989,P,PPL,IN,,02,554,,,250821,,156,Asia/Kolkata,2014-10-10
3388628,1215502,Banda Aceh,Banda Aceh,"BTJ,Baiturahman,Banda Aceh,Banda Aceha,Banda Acehas,Banda Acheh,Banda Achekh,Banda Achem,Banda Achém,Banda Atjeh,Banda Ačeha,Banda Ačehas,Banda-Achekh,Banta Atsech,Koetaradja,Kota Banda Aceh,Kota Banda Acéh,Kuta Banda Aceh,Kuta Banda Acèh,Kuta Raja,Kutaradja,Kutha Banda Aceh,Kutha Banda Acèh,ban da ya qi,ban dar xa ceah,banda ash,banda atshyh,bandaache,Μπάντα Άτσεχ,Банда Ачех,Банда-Ачех,باندا آتشيه,باندا آسه,بندا آچے,บันดาร์อาเจะห์,バンダ・アチェ,班達亞齊,반다아체",5.54167,95.33333,P,PPLA,ID,,01,1171,,,250757,,9,Asia/Jakarta,2016-04-10
1471318,1792260,Wafangdian,Wafangdian,"Fu,Fu-hsien,Fuxian,Wa-fan-tien,Wa-fang-tien,Wa-fang-tien-chen,Wafangdian",39.61833,122.00806,P,PPL,CN,,19,,,,250591,,103,Asia/Shanghai,2012-01-18
3810095,1255744,Sonīpat,Sonipat,"Sonepat,Sonepat Punjab,Sonipat,Sonīpat",28.99478,77.01937,P,PPL,IN,,10,076,,,250521,,229,Asia/Kolkata,2015-05-06
2295756,3537906,Santa Clara,Santa Clara,"SNU,Santa Clara,Santa Klara,Santa-Klara,santa klara,santa klara  kywba,santakeullala,sheng ke la la,snth qlrh,Σάντα Κλάρα,Санта Клара,Санта-Клара,סנטה קלרה,سانتا كلارا,سانتا کلارا,سانتا کلارا، کیوبا,სანტა-კლარა,サンタ・クララ,圣克拉拉,산타클라라",22.40694,-79.96472,P,PPLA,CU,,16,,,,250512,,126,America/Havana,2016-01-07
6373128,2336905,Iwo,Iwo,"Ivo,Iwo,Иво",7.63527,4.18156,P,PPLA2,NG,,42,30023,,,250443,,246,Africa/Lagos,2016-01-30
7433526,1706684,Libertad,Libertad,,8.94417,125.50194,P,PPL,PH,,13,02,160202000,,250353,,8,Asia/Manila,2017-12-13
6376659,2340451,Gombe,Gombe,"GMO,Gombe,Гомбе",10.28969,11.16729,P,PPLA,NG,,55,16006,,,250258,,460,Africa/Lagos,2018-01-18
2477618,2911296,Altona,Altona,"Al'tona,Altno,Altona,Arrondissement dAltona,Bezirk Altona,Distretto di Altona,Districte dAltona,Hamburg-Altona,Hamburgo-Altona,a er tuo na qu,altwna  hambwrg,hanburuku=arutona,Алтона,Альтона,אלטונה,التونا، هامبورگ,ハンブルク＝アルトナ,阿尔托纳区",53.55,9.93333,P,PPLX,DE,,04,00,02000,02000000,250192,,34,Europe/Berlin,2017-09-19
3832371,1278130,Āvadi,Avadi,"Avadi,Āvadi,Авади",13.1147,80.10981,P,PPL,IN,,25,604,,,250044,,29,Asia/Kolkata,2014-10-14
766741,3452465,Praia Grande,Praia Grande,"Praja Grande,Praja-Grandi,Prajja-Grandi,da pu la ya,pra'iya grande,Прайя-Гранди,Прая-Гранди,Прая-Гранді,Праја Гранде,প্রাইয়া গ্রান্ডে,大普拉亚",-24.00583,-46.40278,P,PPL,BR,,27,3541000,,,250027,,11,America/Sao_Paulo,2012-08-03
3348756,3718420,Port-de-Paix,Port-de-Paix,"PAX,Podepe,Podpe,Por-de-Pe,Port Paix,Port-de-Paix,Porto-da-Paz,Pòdepè,Pòdpè,he ping gang,poleudeupe,poleudeupei,porudope,Пор-де-Пе,پورت دے پئے,ポールドペ,和平港,포르드페,포르드페이",19.9389,-72.83257,P,PPLA,HT,,03,3718419,,,250000,,10,America/Port-au-Prince,2016-01-30
5843631,7280708,Colonia del Valle,Colonia del Valle,"Col del valle,Col. del Valle,del Valle",19.38611,-99.16204,P,PPLX,MX,,09,014,,,250000,,2247,America/Mexico_City,2015-06-22
7876218,787657,Niš,Nis,"INI,Nich,Nis,Nisch,Nish,Niso,Nissa,Nisz,Nix,Niŝo,Niš,Ниш",43.32472,21.90333,P,PPLA2,RS,,SE,20,,,250000,,194,Europe/Belgrade,2016-12-05
8310874,366847,Singa,Singa,"Senga,Singa,Sinja,Sinjah,snjt,سنجة",13.1483,33.93117,P,PPLA,SD,,58,,,,250000,,441,Africa/Khartoum,2016-07-17
1389652,3872348,San Bernardo,San Bernardo,"San Bernardo,San-Bernardo,sheng bei er na duo,Сан-Бернардо,聖貝爾納多",-33.59217,-70.6996,P,PPLA2,CL,,12,134,13401,,249858,,571,America/Santiago,2018-04-09
759736,3445451,Várzea Grande,Varzea Grande,"Varzea Grande,Várzea Grande",-15.64667,-56.1325,P,PPL,BR,,14,5108402,,,249752,,197,America/Cuiaba,2012-08-03
7803577,2735943,Porto,Porto,"OPO,Oporto,Porto,Portu,Portus Cale,bo tu,bwrtw,poruto,pwrtw,Πορτο,Πόρτο,Порто,Порту,פורטו,بورتو,پورتو,პორტუ,ポルト,波圖",41.14961,-8.61099,P,PPLA,PT,,17,1312,131212,,249633,,97,Europe/Lisbon,2018-03-15
759163,3444876,Volta Redonda,Volta Redonda,"Gorad Volta-Rehdonda,V Redonda,Volta Redonda,Volta-Redonda,bholata redonda,wo er ta lei dong da,Волта Редонда,Волта-Редонда,Горад Волта-Рэдонда,ভোলটা রেডোন্ডা,沃尔塔雷东达",-22.52306,-44.10417,P,PPL,BR,,21,3306305,,,249580,,400,America/Sao_Paulo,2012-08-03
7424771,1697846,Navotas,Navotas,Lungsod ng Navotas,14.66667,120.95,P,PPLA3,PH,,NCR,137500000,137503000,,249463,,5,Asia/Manila,2017-12-15
9055452,705812,Kropyvnytskyi,Kropyvnytskyi,"Elisavet,Elisavetgrad,Elizavetgrad,Gorad Kiravagrad,Jelisawetgrad,Jelizawietgrad,KGO,Kirovo,Kirovograd,Kirovogrado,Kirovohrad,Kirovohrada,Kirovohradas,Kirovohrado,Kirovoqrad,Kirowo,Kirowograd,Kirowohrad,Kropivnic'kij,Kropivnickij,Kropyvnytskyi,Kropywnycki,Sinowjewsk,Yelisavetgrad,Yelizavetgrad,Yelizavety,Zinov'evs'k,Zinov'evsk,Zinov'yevsk,Zinovievsk,Zinov’evsk,Zinov’yevsk,Zinowjewsk,ji luo wo ge lei,kiloboheuladeu,kirovu~ofurado,kyrwwhrad,qrwpybnyzqy,qyrwbw,qyrwbwgrd,ylysbtgrd,zynwbyybsq,Єлизаветград,Єлисавет,Горад Кіраваград,Елисаветград,Зиновьевск,Зінов'євськ,Кирово,Кировоград,Кропивницкий,Кропивницький,Кірово,Кіровоград,Կիրովոգրադ,זינובייבסק,יליסבטגרד,קירובו,קירובוגרד,קרופיבניצקי,کیرووهراد,کیرووہراد,კიროვოგრადი,キロヴォフラード,基洛沃格勒,키로보흐라드",48.5132,32.2597,P,PPLA,UA,,10,9815237,,,249454,,114,Europe/Kiev,2017-12-04
764361,3450083,Santa Maria,Santa Maria,"RIA,Santa Maria da Boca do Monte,Santa Marija,Santa-Marija,san ta ma reiy,santa marya,santamalia,sheng ma li ya,snth mryh,Санта Марија,Санта-Мария,סנטה מריה,سانتا ماریا,ซานตามาเรีย,聖瑪麗亞,산타마리아",-29.68417,-53.80694,P,PPLA2,BR,,23,4316907,,,249219,,146,America/Sao_Paulo,2012-03-10
10570767,5525577,Lubbock,Lubbock,"LBB,Labbok,Labok,Lubbock,Lubuk,la bo ke,labak  tgzas,labaka,lbk,leobeog,lwbwk,rabokku,Лаббок,Лабок,Лъбък,לאבק,لاباک، تگزاس,لابوک، ٹیکساس,لبک,لوبوك,लबक,ラボック,拉伯克,러벅",33.57786,-101.85517,P,PPLA2,US,,TX,303,,,249042,976,979,America/Chicago,2017-03-09
10307568,5261457,Madison,Madison,"Gorad Madysan,MSN,Madison,Madisonas,Madisonia,Madisons,Madisun,Mantison,Medison,Medisona,Mehdison,madisan,madison,madisoni,madyswn,maediseun,mai di xun,maidisana,mdysn  wyskansyn,mdyswn,medisana,metican,Μάντισον,Горад Мадысан,Мадисон,Мадисън,Медисон,Медісон,Мэдисон,Մեդիսոն,מדיסון,ماديسون,مدیسن، ویسکانسین,میڈیسن,میڈیسون، وسکونسن,माडिसन्,मॅडिसन,मेडिसन,मैडिसन,மேடிசன்,მადისონი,マディソン,麦迪逊,매디슨",43.07305,-89.40123,P,PPLA,US,,WI,025,48000,,248951,267,272,America/Chicago,2017-05-23
4896964,1863985,Fukui-shi,Fukui-shi,"FKJ,Fukuj,fu jing,fu jing shi,fukuishi,Фукуй,ふくいし,福井,福井市",36.06443,136.22257,P,PPLA,JP,,06,1863982,,,248707,,15,Asia/Tokyo,2017-07-22
9059465,709932,Kamianske,Kamianske,"Dneprodsershinsk,Dneprodzerzhinsk,Dneprodzherzhinsk,Dnieprodzerzhynsk,Dniprodzerzhins'k,Dniprodzerzhyns'k,Dniprodzerzhynsk,Dniprodzerzhyns’k,Kam'jans'ke,Kamenskoe,Kamenskoye,Kamianske,Днепродзержинск,Дніпродзержинськ,Кам'янське,Каменское",48.51134,34.6021,P,PPLA2,UA,,04,,,,248575,,94,Europe/Kiev,2018-03-15
2979522,2992166,Montpellier,Montpellier,"Gorad Manpel'e,MPL,Monpel'e,Monpele,Monpelie,Monpelje,Monpeljē,Monpeljė,Monpelye,Monspessulanus,Montpelhier,Montpelhièr,Montpeller,Montpellier,Montpelyier,Montpelyiér,mamtapeli'e,meng bi li ai,meng bi li ye,mngpex liye,mongpellie,monperie,mwnblyyh,mwnplyh,mwnplyyh,Μονπελιέ,Горад Манпелье,Монпелие,Монпелье,Монпельє,Монпелје,Монпеље,Մոնպելիե,מונפלייה,مونبلييه,مونٹپلائیر,مونپلیه,مونپیلیے,مون‌پلیه,माँतपेलिए,มงเปอลีเย,მონპელიე,モンペリエ,夢比利耶,蒙庇利埃,蒙彼利埃,몽펠리에",43.61092,3.87723,P,PPLA2,FR,,76,34,343,34172,248252,,56,Europe/Paris,2016-02-20
6372280,2336056,Jimeta,Jimeta,Jimeta,9.27949,12.45819,P,PPLA2,NG,,35,2004,,,248148,,172,Africa/Lagos,2016-01-30
7761186,3100946,Częstochowa,Czestochowa,"CZW,Censtakava,Censtochova,Censtohova,Censtokhova,Chenstochov,Chenstokhov,Chenstokhova,Czenstochau,Czestochowa,Czynstochowy,Częstochowa,Gorad Chanstakhova,Khim-su-thok-khok-nga,Khìm-sṳ̂-thok-khok-ngá,Tschenstochau,chen s to kho wa,chengseutohoba,chensutohovu~a,chstwhwwa,qin si tuo huo wa,tshystwkhwfa,znstwhwbh,Çenstohova,Čenstakava,Čenstochová,Čenstohova,Горад Чанстахова,Ченстохова,Ӵенстохова,Չեստոխովա,צנסטוחובה,تشيستوخوفا,چستوهووا,เชนสโตโควา,チェンストホヴァ,琴斯托霍瓦,쳉스토호바",50.79646,19.12409,P,PPLA3,PL,,83,2464,246401,,248125,,253,Europe/Warsaw,2017-01-29
3808681,1254320,Tiruvottiyūr,Tiruvottiyur,"Tiruvattiyur,Tiruvattiyūr,Tiruvottiyur,Tiruvottiyūr",13.15823,80.30181,P,PPL,IN,,25,602,,,248059,,9,Asia/Kolkata,2014-10-14
1096015,6094578,Oshawa,Oshawa,"Osava,Oshava,Ošava,QWA,YOO,ao sha hua,awshawa,oshava,oshawa,osyawa,Ошава,أوشاوا,اوشاوا,ოშავა,オシャワ,奧沙華,오샤와",43.90012,-78.84957,P,PPL,CA,,08,,,,247989,,105,America/Toronto,2013-09-22
2215266,3673164,Palmira,Palmira,Palmira,3.53944,-76.30361,P,PPL,CO,,29,76520,,,247986,,1005,America/Bogota,2018-04-18
11351279,1217662,Bukhara,Bukhara,"BHK,Bochara,Bokhara,Bouchara,Boukhara,Bucara,Buchara,Buhar,Buhara,Buharo,Buhhaara,Buhāra,Bujara,Bujará,Bukhaara,Bukhar,Bukhara,Bukharà,Bukhoro,Buxara,Buxoro,Buĥaro,Gorad Bukhara,Staraya Bukhara,bkhara,bkhary,bu ha la,buhala,buhara,bukhara,bukharako etihasika kendra,bwkhara,bwkrh,pukara,Μπουχάρα,Бухар,Бухара,Бухоро,Бұхара,Горад Бухара,בוכרה,بخارا,بخارى,بوخارا,बुखराको एतिहासिक केन्द्र,बुख़ारा,बुखारा,বুখারা,ਬੁਖਾਰਾ,புகாரா,ബുഖാറ,ბუხარა,ブハラ,布哈拉,부하라",39.77472,64.42861,P,PPLA,UZ,,02,,,,247644,,229,Asia/Samarkand,2014-05-28
3106454,2634341,City of Westminster,City of Westminster,Westminster,51.5,-0.11667,P,PPLA3,GB,,ENG,GLA,P5,,247614,,10,Europe/London,2018-03-18
10341886,5295903,Gilbert,Gilbert,"Gilbert,Gilbertas,Gilburt,gilbarta,gilbeoteu,girubato,gylbrt,gylbrt  aryzwna,ji er bo te,Гилберт,Гилбърт,Гілберт,גילברט,گلبرٹ، ایریزونا,گیلبرت، آریزونا,गिल्बर्ट,ギルバート,吉尔伯特,길버트",33.35283,-111.78903,P,PPL,US,,AZ,013,,,247542,377,377,America/Phoenix,2017-03-09
3812189,1257845,Saugor,Saugor,"Sagar,Saugor,Sāgar,Сагар",23.83877,78.73874,P,PPL,IN,,35,427,,,247333,,520,Asia/Kolkata,2015-08-07
8616191,1605239,Udon Thani,Udon Thani,"Ban Dua Makeng,Ban Ma Keng,Ban Mak Khaeng,Bar Deua Ma Khong,Changwat Udaunthani,Changwat Udon Thani,Mak Khaeng,Mueang Udon Thani,UTH,Udaun Thani,Udon,Udon Tani,Udon Thani,Udonthani,Udonthanis,Udontkhani,Udorn,Udorndhani,Udornthani,thesbal nkhr xudrthani,udontani,wdwn tany,wu long ta ni,xudrthani,Удон Тани,Удонтхани,אודון תאני,اودون تھانی,ودون تاني,อุดรธานี,เทศบาลนครอุดรธานี,ཨུ་ཌོན་ཐ་ནི།,テーサバーンナコーン・ウドーンターニー,乌隆他尼,우돈타니",17.41567,102.78589,P,PPLA,TH,,76,,,,247231,,177,Asia/Bangkok,2012-01-16
2506333,2940132,Chemnitz,Chemnitz,"Chemnicas,Chemnicium,Chemnitz,Gorad Khemnic,Hemnica,Kamenica,Kamjenica,Karl-Marx-Stadt,Kemnic,Kemnits,Khemnic,Saska Kamenice,Saská Kamenice,chymntz,kai mu ni ci,kemnicheu,kemunittsu,khe mniths,kmnytz,kymnts,qmnyz,Κέμνιτς,Горад Хемніц,Кемниц,Хемниц,Хемніц,קמניץ,קעמניץ,كيمنتس,چیمنتز,کمنیتز,เคมนิทซ์,კემნიცი,ケムニッツ,开姆尼茨,켐니츠",50.8357,12.92922,P,PPLA3,DE,,13,00,14511,14511000,247220,,306,Europe/Berlin,2018-03-16
7308019,3938527,Ica,Ica,"Gorad Ika,Ica,Ika,aka  pyrw,ayka  prw,ika,yi ka,Іка,Горад Іка,Ика,اکا، پیرو,ایکا، پرو,იკა,イカ,伊卡,이카",-14.06777,-75.72861,P,PPLA,PE,,11,1101,110101,,246844,,408,America/Lima,2012-12-06
